parcelid,latitude,longitude
10901998,34161502,-118396805
10916197,34128903,-118375308
10917842,34143309,-118419757
10920928,34224945,-118359448
10922897,34221100,-118365411
10934087,34128888,-118350704
10942896,34177883,-118327045
10953257,34198719,-118313860
10976052,34291678,-118437785
11004755,34247686,-118267148
11016400,34282441,-118488867
11038213,34252060,-118426510
11054749,34235946,-118485032
11103047,34433484,-118476791
11129882,34451090,-118540607
11177782,34453098,-118619501
11182578,34620920,-118214383
11189817,34598969,-118179495
11195550,34599415,-118125982
11196530,34582377,-118127424
11244511,34483371,-117902008
11249914,34615259,-117824002
11265298,34657099,-118184922
11269868,34666853,-118183322
11277938,34699220,-118155395
11279844,34678718,-118152103
11281740,34663289,-118157806
11284220,34676745,-118168355
11284790,34677834,-118144619
11296064,34699163,-118101452
11298824,34679580,-118097131
11300427,34696375,-118083624
11319945,34650394,-118239168
11335176,34659736,-118386571
11343847,34464459,-118530347
11393522,33979529,-118318077
11395984,33962423,-118331257
11426724,33929073,-118327480
11434564,33890359,-118322015
11436708,33896677,-118340672
11445700,33875671,-118344953
11445984,33871478,-118349561
11456496,33972880,-118391108
11457707,33962409,-118388940
11459049,33969045,-118400719
11464299,33953634,-118443826
11473874,33927924,-118407535
11479221,33925882,-118400847
11484908,33902526,-118365638
11495451,33864038,-118383174
11496707,33868187,-118384120
11501008,33881695,-118399602
11509403,33873770,-118402692
11558092,34030721,-118417021
11607999,34051275,-118415326
11638095,34068040,-118394516
11646868,34068624,-118463541
11653150,34123646,-118431355
11659318,34053191,-118474400
11710913,34021222,-118366554
11711112,34019911,-118362630
11742499,34040084,-118332346
11750816,34056471,-118336263
11757416,34056628,-118314199
11757462,34057186,-118316439
11800635,34045005,-118196864
11823238,34054729,-118193301
11843961,34064604,-118109341
11873692,34090008,-118198890
11886178,34112555,-118130870
11902225,34083030,-118113843
11913895,34114983,-118103993
11920516,34116443,-118083679
11924942,34122109,-118066895
11928163,34111116,-118056236
11967613,34109914,-118217698
11969905,34125368,-118214191
11971279,34111265,-118216086
11978011,34123061,-118181860
11988924,34077428,-118372979
11989614,34069700,-118319924
11997687,34080980,-118354085
12020220,34103748,-118372083
12031019,34119511,-118315897
12032462,34114892,-118323636
12034829,34112993,-118292329
12073619,34171632,-118224426
12078809,34166955,-118216598
12079506,34158702,-118228540
12107747,34167441,-118136886
12132191,34158803,-118054513
12137621,34139227,-118063989
12149342,34227277,-118240663
12154496,34198267,-118195684
12158350,34181070,-118161340
12182705,33982135,-118284593
12192695,33978676,-118310685
12264054,33880936,-118240240
12265842,33905479,-118251610
12267376,33913693,-118240144
12273383,33909596,-118234034
12276572,33895695,-118233701
12285199,33912271,-118207083
12295393,33926634,-118186789
12334929,33931404,-118142537
12407701,33875999,-118055429
12409448,33877865,-118096063
12410964,33871595,-118033097
12419928,33860925,-118072508
12440558,33811110,-118101600
12455214,33858614,-118185781
12458086,33850261,-118189959
12461821,33838940,-118173451
12489230,33837600,-118129944
12489990,33842884,-118139073
12493836,33823809,-118120912
12498921,33793654,-118198011
12512147,33805477,-118125286
12517617,33799915,-118106151
12519124,33805026,-118099603
12567889,33820477,-118208730
12597179,33836922,-118332386
12642940,33756415,-118295205
12654159,34035870,-118278172
12660452,33850320,-118377849
12671267,33826964,-118371113
12683950,33786551,-118335442
12706610,33787400,-118368401
12709266,33760297,-118409599
12721880,33924240,-118088473
12722411,33929378,-118095120
12725342,33921215,-118073066
12727438,33926401,-118044585
12740667,33913494,-118033425
12744109,33915192,-118099485
12744693,33914883,-118097581
12748932,33904504,-118018712
12757738,33889884,-118102562
12758697,33894594,-118086395
12771165,34045361,-118035205
12782292,33987578,-118059102
12796890,33951527,-118024396
12803964,33972497,-118067196
12814284,33993838,-117936733
12818737,34016637,-117979821
12824114,33938911,-118009837
12847181,33968660,-117896392
12851112,33984120,-117887883
12855746,33985359,-117991355
12855861,33982936,-117985414
12857366,33956783,-117998559
12858185,33985555,-117834302
12863668,34111432,-117746159
12865878,34112536,-117710475
12890056,34064028,-117772346
12906426,34109180,-117787177
12910363,34102339,-117840398
12910486,34103409,-117840684
12914281,34099917,-117893504
12917932,34097330,-117926538
12919171,34095487,-117920303
12925310,34093049,-117899846
12928555,34077582,-117956216
12938977,34086299,-117943057
12955380,34050933,-117902518
12955449,34049871,-117900318
13003406,34064137,-118035825
13016596,34152493,-117934520
13038222,34143568,-117859704
13042096,34132528,-117840146
13068025,34026748,-117853412
13070568,34062553,-117849411
13079003,34017574,-117850349
13842635,33738546,-117900925
13850626,33943626,-117943740
13857114,33926561,-117943360
13861591,33682253,-118020383
13873116,33879015,-117936138
13907873,33834763,-117988080
13916318,33861271,-117933186
13916564,33859815,-117930024
13922958,33832725,-117893654
13927918,33778336,-118073127
13929134,33780825,-117947655
13929425,33780046,-117940492
13935681,33792048,-117932312
13939456,33775846,-117814674
13939748,33783279,-117824167
13977982,33690222,-117974639
13985986,33822118,-117985573
13997939,33786435,-118013330
14001641,33775918,-118025133
14005225,33801393,-118004856
14008344,33790825,-117980722
14013553,33821314,-118021903
14026649,33686418,-117906452
14034799,33736393,-117912762
14066153,33687335,-118007359
14081056,33727462,-118061329
14090547,33762354,-118029839
14113105,33828694,-118034662
14126204,33846770,-118023081
14138379,33909998,-117892215
14146179,33916800,-117936690
14149334,33929524,-117921460
14169910,33901263,-117861995
14191021,33867221,-117788642
14206710,33846500,-117752029
14209721,33847658,-117823601
14229239,33810847,-117814312
14229600,33813228,-117825330
14235346,33799675,-117800718
14245870,33772439,-117822367
14249745,33770655,-117861445
14265276,33704066,-117870975
14286595,33720789,-117815592
14286933,33718841,-117817110
14288678,33727122,-117830944
14292898,33662300,-117891000
14301291,33690627,-117773941
14317030,33596386,-117862829
14321571,33646829,-117805187
14345779,33709163,-117770399
14347352,33721890,-117765855
14361877,33690043,-117658758
14376506,33625321,-117696701
14387520,33591374,-117692141
14398014,33549997,-117684494
14450554,33420455,-117610284
14460358,33574902,-117579264
14462209,33569109,-117652358
14468903,33597077,-117620863
14484140,33614170,-117617233
14488739,33615840,-117642401
14494283,33628328,-117640371
14502836,33648756,-117611545
17290769,34188890,-118805716
11350236,34469584,-118643011
11185649,34617956,-118188525
14485740,33627325,-117601176
12709438,33752254,-118410924
11123839,34440528,-118463505
14352220,33737770,-117765356
11349858,34473580,-118647794
11195022,34605411,-118132962
17263371,34265623,-118689063
13931856,33790086,-117940988
14328181,33644150,-117772742
11244517,34484276,-117904270
17092479,34272230,-119182063
11187188,34622924,-118220805
11216916,34569696,-118009891
11322304,34654498,-118255617
14387051,33598264,-117724520
14068884,33711128,-118042926
12726990,33923122,-118046223
11308390,34697534,-118184531
11322078,34659831,-118256179
17067872,34412180,-118791638
17068808,34319777,-119381076
17087686,34273080,-119225953
17090489,34293403,-119165076
17092210,34275216,-119166418
17095760,34295966,-119151636
17119384,34234303,-119186001
17131200,34215869,-119043815
17145253,34222776,-119200053
17161263,34207197,-119169943
17180600,34172450,-119168946
17186681,34169343,-119148130
17190971,34199222,-118976465
17196803,34271962,-118905289
17207351,34305500,-118832574
17218326,34218132,-118841689
17232593,34290503,-118716343
17251251,34269395,-118747050
17268096,34197402,-118897472
17268411,34204674,-118910811
17272874,34190776,-118946372
17279068,34217353,-118853404
17282951,34192016,-118856930
17290261,34182355,-118820825
10721842,34195725,-118620209
10723668,34202334,-118646294
10734783,34175427,-118648398
10757527,34166196,-118609637
10763759,34211435,-118544556
10763935,34208089,-118545708
10765378,34219119,-118555692
10765477,34212808,-118553412
10765822,34211012,-118565946
10784379,34196763,-118545734
10820946,34214513,-118506008
10834901,34200388,-118511225
10837915,34188907,-118478876
10855379,34163296,-118463574
10871574,34210818,-118420093
10878596,34203981,-118378911
10879002,34211387,-118392650
10926053,34181529,-118363613
10927153,34178031,-118366413
10937836,34183658,-118333011
10993967,34265786,-118289565
11003959,34252463,-118270959
11007429,34326460,-118430143
11009160,34283757,-118522226
11026480,34247503,-118416643
11046043,34246942,-118468092
11071614,34267186,-118575807
11075022,34272591,-118536207
11076704,34263121,-118602601
11088247,34244696,-118578540
11098373,34229679,-118573464
11106715,34423318,-118483932
11121688,34459184,-118498738
11121757,34459762,-118497234
11161427,34435251,-118394332
11176772,34502455,-118619538
11181779,34626703,-118194102
11198598,34570593,-118110443
11199442,34565918,-118096566
11209766,34561773,-118029205
11210610,34566336,-118035864
11212930,34575294,-118051850
11215316,34565629,-118019346
11276635,34706081,-118162600
11291403,34689177,-118126678
11294590,34701460,-118112096
11298925,34680572,-118101739
11304957,34687453,-118187682
11306274,34694875,-118178967
11320815,34651625,-118255891
11394350,33973391,-118319344
11398083,33981101,-118346770
11402976,33986430,-118348301
11422524,33917238,-118346995
11431500,33890295,-118311863
11480843,33920508,-118363443
11505996,33895832,-118412358
11551081,34004217,-118447602
11575412,34021559,-118462176
11579907,34039171,-118489097
11598236,34037331,-118389877
11598596,34039152,-118381788
11626867,34063719,-118387009
11631826,34068526,-118387485
11650374,34091961,-118464281
11666016,34044697,-118561642
11699028,33992514,-118355304
11700949,33995005,-118342099
11703676,34002144,-118300505
11706519,34007544,-118283641
11729564,34027115,-118312106
11742906,34046151,-118335218
11752975,34053386,-118356544
11811250,34078286,-118194416
11815687,34073560,-118172509
11857288,34043427,-118113335
11858337,34052359,-118096123
11868664,34031839,-118099658
11893526,34109583,-118115972
11898130,34085561,-118132478
11915254,34096333,-118092630
11967224,34112288,-118198522
11971907,34120239,-118207843
11982455,34065162,-118316652
11991121,34075124,-118298204
11992336,34080467,-118302350
11997565,34081402,-118348565
12038689,34114525,-118282983
12040491,34242934,-118248610
12045762,34212744,-118235702
12087395,34138778,-118224919
12116607,34164913,-118114535
12130617,34165751,-118034266
12150616,34217925,-118218601
12154857,34205746,-118194118
12170339,34180257,-118120962
12176716,34220979,-118201135
12197054,33973578,-118270231
12204235,33967153,-118279185
12212953,33959473,-118257965
12216486,33953444,-118297825
12218802,33949527,-118263582
12224027,33947145,-118295694
12251799,33910464,-118292320
12264385,33894051,-118248084
12266962,33906779,-118250830
12334379,33927566,-118136114
12335060,33929753,-118142636
12343872,33899442,-118121332
12344837,33894876,-118111267
12384160,33961517,-118136038
12385480,33958202,-118118206
12391003,34006978,-118090407
12416154,33867595,-118073461
12423472,33853050,-118084035
12435030,33821914,-118093524
12438529,33810741,-118079132
12445501,33878214,-118117366
12455192,33858963,-118186838
12469560,33835677,-118161226
12487234,33844584,-118110711
12504405,33791511,-118182151
12510858,33794910,-118137403
12527113,33754824,-118119612
12527980,33756500,-118125214
12568105,33821438,-118211251
12568711,33815825,-118213782
12577944,33838362,-118240693
12605430,33818151,-118282476
12608886,33817817,-118318417
12616546,33850643,-118252910
12629673,33776350,-118266090
12640673,33763583,-118301749
12664121,33834857,-118380296
12678059,33844799,-118347244
12682467,33805576,-118363882
12692542,33761910,-118313396
12696936,33751084,-118311661
12723537,33921886,-118108757
12730533,33918205,-118021318
12731969,33923202,-117996347
12750777,33894596,-117999579
12802683,33980450,-118061435
